id,className,a-index,inDeg,isKey?,OSE
74,org.apache.tools.ant.taskdefs.optional.depend.constantpool.FloatCPInfo,10.5,1,0,0.109264184
75,org.apache.tools.ant.taskdefs.optional.depend.constantpool.InterfaceMethodRefCPInfo,9.5,2,0,0.18581208
76,org.apache.tools.ant.util.regexp.RegexpMatcher,83.166664,10,0,1.098383176
77,org.apache.tools.ant.taskdefs.optional.ide.VAJAntToolGUI.VAJBuildLogger,76.6,1,0,0.110911055
78,org.apache.tools.ant.taskdefs.optional.sos.SOS,172.66667,4,0,1.540414001
79,org.apache.tools.ant.taskdefs.MatchingTask,78.666664,28,2,3.547182562
80,org.apache.tools.tar.TarInputStream,7,1,0,0.036589381
81,org.apache.tools.ant.types.optional.image.Scale,49.4,2,0,0.098681697
82,org.apache.tools.ant.taskdefs.optional.depend.Depend,172.66667,0,2,0
83,org.apache.tools.bzip2.BZip2Constants,4.5,2,0,0.090638316
84,org.apache.tools.ant.taskdefs.rmic.DefaultRmicAdapter,117.666664,3,0,0.458980403
85,org.apache.tools.ant.types.selectors.SelectorContainer,50,3,0,0.225592076
86,org.apache.tools.ant.taskdefs.Unpack,314.75,2,0,0.045589926
87,org.apache.tools.ant.types.selectors.modifiedselector.ModifiedSelector.AlgorithmName,46,1,0,0.079562804
88,org.apache.tools.ant.taskdefs.Concat.TextElement,215.6,1,0,0.203912577
89,org.apache.tools.ant.types.PropertySet,102,8,0,0.637182071
90,org.apache.tools.ant.taskdefs.ManifestTask.Mode,40,1,0,0.06078792
91,org.apache.tools.ant.ComponentHelper.AntTypeTable,121.333336,1,0,0.31786587
92,org.apache.tools.ant.taskdefs.ExecuteOn,126.69231,4,2,0.245787356
93,org.apache.tools.ant.PropertyHelper,269,2,0,127.1767738
94,org.apache.tools.ant.util.optional.NoExitSecurityManager,3,0,0,0
95,org.apache.tools.ant.taskdefs.optional.junit.AggregateTransformer.Format,40.5,1,0,0.039113756
96,org.apache.tools.ant.taskdefs.optional.ejb.EJBDeploymentTool,151.4,2,0,0.250942504
97,org.apache.tools.ant.ProjectComponent,59.42857,213,2,531.5866841
98,org.apache.tools.ant.XmlLogger.TimedElement,10,1,0,0.232156502
99,org.apache.tools.ant.taskdefs.optional.sitraka.bytecode.DirectoryLoader,6.75,1,0,0.032311812
100,org.apache.tools.ant.taskdefs.Javadoc,129.14285,0,0,0
101,org.apache.tools.ant.taskdefs.email.Message,98.333336,5,0,0.807948507
102,org.apache.tools.ant.types.selectors.modifiedselector.PropertiesfileCache,11.5,1,0,0.033475935
103,org.apache.tools.ant.taskdefs.optional.j2ee.WebLogicHotDeploymentTool,174.66667,1,0,0.102307782
104,org.apache.tools.ant.taskdefs.optional.ide.VAJLocalUtil,133.25,4,0,0.149161088
105,org.apache.tools.ant.taskdefs.MacroDef.NestedSequential,77,1,0,0.152288963
106,org.apache.tools.ant.types.selectors.AndSelector,33.6,5,0,0.234730118
107,org.apache.tools.ant.taskdefs.optional.depend.ClassFileUtils,10.5,2,0,0.08974638
108,org.apache.tools.ant.ComponentHelper,115.6,9,0,137.6178635
109,org.apache.tools.ant.types.Permissions.MySM,5,1,0,0.06142772
110,org.apache.tools.ant.ProjectHelper,73.38461,19,1,2.16274941
111,org.apache.tools.ant.FileScanner,46.333332,3,0,0.375776021
112,org.apache.tools.ant.taskdefs.DependSet,163.88889,0,2,0
