id,className,a-index,inDeg,isKey?,OSE
76,org.gjt.sp.jedit.gui.PanelWindowContainer.ButtonLayout,20,1,0,0.016594105
77,org.gjt.sp.jedit.ServiceManager.Descriptor,18,4,0,0.14465488
78,org.gjt.sp.jedit.pluginmgr.InstallPanel.SelectallButton,123.666664,1,0,0.018478579
79,org.gjt.sp.jedit.gui.JCheckBoxList.DummyRenderer,4,1,0,0.004234865
80,installer.InvalidHeaderException,5,6,0,0.646414125
81,org.gjt.sp.jedit.bsh.classpath.BshClassLoader,12.25,2,0,0.025137017
82,installer.SwingInstall.SwingProgress,9.333333,1,0,0.030551376
83,org.gjt.sp.jedit.textarea.TextAreaExtension,13.142858,13,2,0.44490789
84,org.gjt.sp.jedit.pluginmgr.PluginManagerProgress.WindowHandler,6.5,1,0,0.008545009
85,org.gjt.sp.jedit.textarea.InputMethodSupport,56.6,1,0,0.150542081
86,org.gjt.sp.jedit.indent.DeepIndentRule.Parens,32,1,0,0.013532499
87,org.gjt.sp.jedit.search.HyperSearchOperationNode,14.8,5,0,0.058970443
88,org.gjt.sp.jedit.gui.ExtendedGridLayoutConstraints,1,1,2,0.094411951
89,org.gjt.sp.jedit.browser.FileCellRenderer,55.625,9,0,0.554823033
90,org.gjt.sp.jedit.menu.EnhancedMenu,82.85714,2,0,0.21816022
91,org.gjt.sp.jedit.bsh.ClassPathException,25,2,0,0.214758444
92,org.gjt.sp.jedit.BufferHistory.RecentHandler,54,1,0,0.007482912
93,org.gjt.sp.jedit.msg.RegisterChanged,17.8,2,0,0.017778164
94,org.gjt.sp.jedit.gui.RegisterViewer,103.875,2,0,0.024936355
95,org.gjt.sp.jedit.gui.DockableWindowManagerImpl,84.6,8,0,0.2910842
96,org.gjt.sp.jedit.bsh.InterpreterError,32.2,24,2,4.088437381
97,org.gjt.sp.jedit.gui.KeyEventTranslator.Key,18.571428,6,0,0.366499515
98,org.gjt.sp.jedit.browser.AbstractBrowserTask.MyTaskListener,19.6,1,0,0.07871728
99,org.gjt.sp.jedit.gui.ListModelEditor,330,0,0,0
100,org.gjt.sp.jedit.gui.FontSelector,72.2,5,0,0.152072796
101,org.gjt.sp.jedit.gui.PasteFromListDialog.ActionHandler,10,1,0,0.008956052
102,org.gjt.sp.jedit.help.HelpSearchPanel.ActionHandler,116.666664,1,0,0.005525557
103,org.gjt.sp.util.EnhancedTreeCellRenderer,4,4,0,0.04480431
104,org.gjt.sp.jedit.search.HyperSearchResults.NewSearchAction,65.14286,1,0,0.008949138
105,org.gjt.sp.jedit.gui.FilePropertiesDialog,94.3,1,0,0.02844955
106,org.gjt.sp.jedit.bsh.UtilEvalError,51.294117,47,2,10.80368262
