id,className,a-index,inDeg,isKey?,OSE
94,org.mars_sim.msp.ui.swing.tool.monitor.UnitTab,16,1,0,0.050419381
95,org.mars_sim.msp.config.model.manufacturing.Process,4,1,2,0.079781954
96,org.mars_sim.msp.config.model.building.ResourceProcessing,12,1,2,0.025641876
97,org.mars_sim.msp.ui.swing.tool.mission.MainDetailPanel.CustomBox,59,1,0,0.037567879
98,org.mars_sim.msp.ui.swing.unit_display_info.VehicleDisplayInfoBean,61.5,2,0,0.019372017
99,org.mars_sim.msp.config.model.building.Recreation,21,1,2,0.025641876
100,org.mars_sim.msp.core.person.ai.task.SalvageGood,91.15,0,0,0
101,org.mars_sim.msp.ui.swing.unit_window.person.TabPanelSkill.SkillTableModel,86.25,1,2,0.027362854
102,org.mars_sim.msp.core.person.ai.task.ReturnLightUtilityVehicle,102.4,0,0,0
103,org.mars_sim.msp.ui.swing.tool.resupply.ResupplyMissionEditingPanel.TypeCellEditor,16.333334,1,0,0.010882586
104,org.mars_sim.msp.core.person.ai.task.UnloadVehicleEVA,83.84,3,0,0.100956837
105,org.mars_sim.msp.core.manufacture.SalvageProcess,42.714287,5,0,0.388762902
106,org.mars_sim.msp.config.model.people.descriptors.FoodDeprivationTimeDescriptor,0,0,0,0
107,org.mars_sim.msp.config.model.medical.descriptors.ProbabilityDescriptor,0,0,0,0
108,org.mars_sim.msp.core.person.ai.SkillManager,34.95238,48,1,2.679344967
109,org.mars_sim.msp.config.model.simulation.EarthStartDateTime,4,1,2,0.032561112
110,org.mars_sim.msp.config.model.vehicle.Vehicle,3,1,0,0.102777526
111,org.mars_sim.msp.core.structure.building.function.Manufacture,73.416664,12,2,1.775501065
112,org.mars_sim.msp.core.Unit,73.5,184,2,131.9242437
113,org.mars_sim.msp.config.model.settlement.descriptors.PartPackageDescriptor,0,0,0,0
114,org.mars_sim.msp.config.model.part.descriptors.MaintenanceEntityListDescriptor,0,0,0,0
115,org.mars_sim.msp.core.person.ai.job.Mathematician,102.28571,1,0,0.012155145
116,org.mars_sim.msp.ui.swing.tool.resupply.ModifyTransportItemDialog,30.6,1,0,0.022451175
117,org.mars_sim.msp.config.model.resupply.descriptors.PersonDescriptor,0,0,0,0
118,org.mars_sim.msp.core.structure.building.connection.InsidePathLocation,34.4,7,0,1.351899168
119,org.mars_sim.msp.ui.swing.tool.mission.create.TradeGoodsPanel.TradeTableModel,18,1,0,0.054214456
120,org.mars_sim.msp.core.MersenneTwisterFast,82,1,0,4.245214019
121,org.mars_sim.msp.config.model.people.descriptors.SkillListDescriptor,0,0,0,0
122,org.mars_sim.msp.core.resource.Resource,32.8,7,0,0.184850322
123,org.mars_sim.msp.core.person.ai.task.UnloadVehicleGarage,88.695656,4,0,0.117511727
124,org.mars_sim.msp.config.model.settlement.descriptors.TemplateDescriptor,0,0,0,0
125,org.mars_sim.msp.core.structure.building.function.Cooking,90.63158,7,2,0.898509554
126,org.mars_sim.msp.core.person.ai.mission.Trade.TradeProfitInfo,56,1,0,0.026319275
127,org.mars_sim.msp.ui.swing.tool.mission.create.EmergencySupplyPanel.SupplyTableModel,58.833332,1,2,0.026016506
128,org.mars_sim.msp.core.manufacture.SalvageInfo,83.125,5,0,1.379398782
129,org.mars_sim.msp.config.model.medical.descriptors.MedicalComplaintListDescriptor,0,0,0,0
130,org.mars_sim.msp.core.TestLocalAreaUtil,96.888885,0,0,0
131,org.mars_sim.msp.core.person.ai.task.CompileScientificStudyResults,80.27273,0,0,0
