id,className,a-index,inDeg,isKey?,OSE
165,org.apache.jmeter.gui.GUIFactory,18.666666,2,0,0.419655004
166,org.apache.jmeter.threads.JMeterThread,14.5,3,1,0.792081925
167,org.apache.jmeter.junit.stubs.TestSampler,16.75,2,2,1.163982452
168,org.apache.jmeter.gui.action.ExitCommand,25.166666,1,0,0.03994099
169,org.apache.jmeter.control.ReplaceableController,37.5,1,0,0.151440798
170,org.apache.jmeter.processor.PostProcessor,14,2,0,0.093042467
171,org.apache.jmeter.testbeans.gui.FileEditor.SimpleFileEditor,4,1,0,0.022763758
172,org.apache.jmeter.gui.action.Command,11.5,18,2,5.351428048
173,org.apache.jmeter.engine.util.ValueReplacer.Test,19.444445,0,2,0
174,org.apache.jmeter.samplers.gui.AbstractSamplerGui,25,0,0,0
175,org.apache.jmeter.functions.util.ArgumentDecoder,0,0,0,0
176,org.apache.jmeter.engine.PreCompiler,13,1,1,0.103174508
177,org.apache.jmeter.plugin.PluginManager,14,1,0,0.048316053
178,org.apache.jmeter.util.StringUtilities.Test,3,0,2,0
179,org.apache.jmeter.gui.util.JDateField,16,1,0,0.315200741
180,org.apache.jmeter.swing.HtmlPane,7,1,0,0.124082913
181,org.apache.jmeter.samplers.SampleListener,12.857142,10,2,1.428457357
182,org.apache.jmeter.testelement.property.NumberProperty,7.5,4,0,2.980628933
183,org.apache.jmeter.samplers.RemoteListenerWrapper,15,1,2,0.0759849
184,org.apache.jmeter.gui.action.AboutCommand,36.333332,0,0,0
185,org.apache.jmeter.samplers.AbstractSampler,15.75,2,0,0.357226883
186,org.apache.jmeter.engine.util.ReplaceStringWithFunctions,13.833333,2,2,0.631646022
187,org.apache.jmeter.threads.ThreadGroup.SampleQueue,16.5,1,0,0.203885994
188,org.apache.jmeter.engine.TurnElementsOn,18,1,0,0.039718394
189,org.apache.jmeter.JMeter,25.666666,1,2,0.025798926
190,org.apache.jmeter.config.gui.AbstractConfigGui,15.2,3,0,0.160170489
191,org.apache.jmeter.util.LocaleChangeListener,26,3,0,14.27390763
192,org.apache.jmeter.gui.action.Load.Test,15,0,0,0
193,org.apache.jmeter.gui.action.Clear,16.8,1,0,0.063781666
194,org.apache.jmeter.gui.action.Load,23.222221,2,2,0.122648618
195,org.apache.jmeter.engine.RemoteJMeterEngineImpl,13.5,1,2,0.048316053
196,org.apache.jmeter.samplers.RemoteSampleListener,7.8333335,5,2,1.28690982
197,org.apache.jmeter.gui.util.TextAreaTableCellEditor,1,1,0,0.393374347
198,org.apache.jmeter.reporters.FileReporter,4,1,0,0.035024641
199,org.apache.jmeter.testelement.property.MapProperty,24.625,6,0,0.957269985
200,org.apache.jmeter.testelement.property.FloatProperty,24.5,2,0,1.166375457
201,org.apache.jmeter.threads.ReflectionThreadGroup,18,0,0,0
202,org.apache.jmeter.functions.util.ArgumentEncoder,0,0,0,0
203,org.apache.jmeter.engine.event.LoopIterationEvent,19.875,12,2,2.691135243
204,org.apache.jmeter.testelement.property.AbstractProperty,16.625,10,2,10.00493109
205,org.apache.jmeter.control.GenericController,24.666666,8,0,3.49334014
206,org.apache.jmeter.reporters.gui.ResultActionGui,26,0,0,0
207,org.apache.jmeter.samplers.RemoteSampleListenerWrapper,14.6,1,2,0.0759849
208,org.apache.jmeter.testelement.property.CollectionProperty.Test,10,0,0,0
209,org.apache.jmeter.samplers.RemoteTestListenerWrapper,14,1,2,0.0759849
210,org.apache.jmeter.gui.tree.JMeterTreeListener,24.444445,10,2,5.29737794
211,org.apache.jmeter.samplers.Entry,8.25,3,0,1.399989159
212,org.apache.jmeter.testelement.TestElementTraverser,28.8,4,0,9.438304378
213,org.apache.jmeter.testelement.TestPlan,22.454546,6,1,1.633861788
214,org.apache.jmeter.engine.JMeterEngine,12,5,1,0.955701949
215,org.apache.jmeter.gui.GuiPackage,23.538462,32,0,34.36192514
216,org.apache.jmeter.threads.JMeterThreadMonitor,19,2,0,0.227683034
217,org.apache.jmeter.threads.ListenerNotifier,17.666666,2,0,0.253239582
218,org.apache.jmeter.util.BeanShellServer.Test,27,0,0,0
219,org.apache.jmeter.threads.TestCompiler,20.777779,3,1,0.65601973
220,org.apache.jmeter.testbeans.TestBean,25.75,2,2,0.137766945
221,org.apache.jmeter.testelement.property.DoubleProperty,24.5,2,0,1.192445415
222,org.apache.jmeter.control.gui.LoopControlPanel,34.2,1,0,0.207438753
223,org.apache.jmeter.gui.action.Save,27.1,3,0,0.292223407
224,org.apache.jmeter.testelement.TestElement,22.8,61,1,108.4443722
225,org.apache.jmeter.engine.util.ReplaceFunctionsWithStrings,18,1,2,0.094896011
226,org.apache.jmeter.util.keystore.DefaultKeyStore,5,0,0,0
227,org.apache.jmeter.samplers.SampleResult,15.888889,21,1,15.3344841
228,org.apache.jmeter.gui.util.MenuFactory.Test,9,0,0,0
